416,0,8,-2147483648,1
487,8,16,16,1
48,16,24,-2147483648,1
178,24,32,-2147483648,-2147483648
236,32,40,-2147483648,1
349,40,48,261,-2147483648
516,48,56,-2147483648,-2147483648
812,56,64,-2147483648,1
216,64,72,-2147483648,-2147483648
756,72,80,-2147483648,-2147483648
296,80,88,-2147483648,2
180,88,96,-2147483648,-2147483648
456,96,104,287,-2147483648
89,104,112,15,1
662,112,120,135,-2147483648
47,120,128,-2147483648,1
503,128,136,-2147483648,1
632,136,144,-2147483648,1
974,144,152,-2147483648,3
563,152,160,46,2
60,160,168,-2147483648,-2147483648
147,168,176,238,-2147483648
254,176,184,19,1
857,184,192,-2147483648,-2147483648
190,192,200,-2147483648,3
812,200,208,11,1
656,208,216,41,2
53,216,224,50,3
847,224,232,-2147483648,-2147483648
904,232,240,-2147483648,1
499,240,248,122,-2147483648
461,248,256,-2147483648,1
879,256,264,-2147483648,-2147483648
578,264,272,-2147483648,1
62,272,280,-2147483648,-2147483648
96,280,288,-2147483648,1
4,288,296,-2147483648,2
461,296,304,230,-2147483648
129,304,312,-2147483648,-2147483648
708,312,320,6,1
329,320,328,-2147483648,3
438,328,336,-2147483648,-2147483648
533,336,344,-2147483648,1
982,344,352,164,-2147483648
692,352,360,-2147483648,-2147483648
194,360,368,-2147483648,4
876,368,376,-2147483648,-2147483648
351,376,384,11,1
889,384,392,-2147483648,-2147483648
372,392,400,-2147483648,1
698,400,408,-2147483648,-2147483648
52,408,416,-2147483648,1
728,416,424,-2147483648,1
514,424,432,42,2
635,432,440,-2147483648,3
509,440,448,-2147483648,-2147483648
868,448,456,-2147483648,-2147483648
523,456,464,184,-2147483648
285,464,472,-2147483648,-2147483648
658,472,480,270,-2147483648
917,480,488,-2147483648,-2147483648
718,488,496,-2147483648,3
645,496,504,-2147483648,-2147483648
694,504,512,-2147483648,-2147483648
886,512,520,160,-2147483648
148,520,528,-2147483648,1
530,528,536,273,-2147483648
836,536,544,-2147483648,-2147483648
587,544,552,-2147483648,1
821,552,560,-2147483648,-2147483648
570,560,568,13,1
115,568,576,171,-2147483648
384,576,584,-2147483648,1
813,584,592,86,-2147483648
898,592,600,-2147483648,-2147483648
65,600,608,176,-2147483648
350,608,616,-2147483648,-2147483648
735,616,624,18,1
790,624,632,92,-2147483648
832,632,640,-2147483648,-2147483648
679,640,648,-2147483648,1
132,648,656,258,-2147483648
998,656,664,45,2
370,664,672,-2147483648,-2147483648
551,672,680,-2147483648,-2147483648
64,680,688,-2147483648,-2147483648
111,688,696,16,1
946,696,704,-2147483648,-2147483648
967,704,712,-2147483648,-2147483648
773,712,720,-2147483648,1
360,720,728,-2147483648,-2147483648
359,728,736,11,1
487,736,744,-2147483648,-2147483648
492,744,752,19,1
441,752,760,-2147483648,1
57,760,768,8,1
763,768,776,5,1
303,776,784,-2147483648,1
897,784,792,147,-2147483648
642,792,800,-2147483648,-2147483648
261,800,808,99,-2147483648
316,808,816,49,2
825,816,824,-2147483648,-2147483648
701,824,832,-2147483648,-2147483648
2,832,840,-2147483648,-2147483648
131,840,848,241,-2147483648
657,848,856,8,1
597,856,864,-2147483648,1
136,864,872,198,-2147483648
127,872,880,-2147483648,-2147483648
341,880,888,237,-2147483648
934,888,896,-2147483648,2
279,896,904,-2147483648,-2147483648
259,904,912,-2147483648,-2147483648
860,912,920,-2147483648,-2147483648
