51579,52579,-46286,31,1000
53676,54676,96308,-2147483648,1000
53677,54677,-80188,-2147483648,1000
53682,54682,96165,-2147483648,1000
56017,56189,-51150,695,172
56018,61018,35119,-2147483648,5000
56019,61019,-696,941,5000
56022,61022,25353,581,5000
56025,61025,-56648,717,5000
56029,61029,-70396,708,5000
56186,61186,3145,94,5000
56188,61188,15027,-2147483648,5000
56189,61189,69465,677,5000
56392,61392,-38868,302,5000
56427,61427,-92086,976,5000
56515,61515,25398,-2147483648,5000
56517,61517,-15049,526,5000
22745,23745,7773,373,1000
22753,23292,-58225,470,539
22754,23144,-11859,-2147483648,390
22757,23043,-88759,-2147483648,286
22762,22984,-15049,52,222
22765,23161,-92077,274,396
22777,22993,-23886,-2147483648,216
22781,23781,89298,-2147483648,1000
22786,23786,-19824,873,1000
22789,23144,-97110,-2147483648,355
22791,23578,34425,547,787
22793,22994,-46418,-2147483648,201
22839,23839,69179,845,1000
22896,23896,31988,577,1000
22947,23947,20756,-2147483648,1000
22951,23781,-40800,594,830
22955,23092,4864,-2147483648,137
22957,22973,25030,991,16
22972,23972,53244,-2147483648,1000
22973,23973,-54089,456,1000
22975,23975,-42369,753,1000
22976,23077,-85762,382,101
22979,23979,15481,-2147483648,1000
22983,23983,96600,-2147483648,1000
22984,23088,-77112,-2147483648,104
22987,23540,-93022,810,553
22991,23242,15027,638,251
22993,23391,-8468,785,398
22994,23994,-71795,53,1000
23041,23477,15027,-2147483648,436
23043,24043,52355,477,1000
23047,23281,-90820,478,234
23054,24054,-27995,734,1000
23059,24059,20107,-2147483648,1000
23060,23161,2539,-2147483648,101
23063,23167,3552,355,104
23067,23468,52261,-2147483648,401
23069,24069,-45855,777,1000
23070,24070,480,-2147483648,1000
23072,23656,-89969,-2147483648,584
23073,23088,-38868,171,15
23077,23281,-62944,444,204
23079,23147,-86401,-2147483648,68
23083,24083,85174,-2147483648,1000
23088,24088,-67586,281,1000
23092,24092,-49027,-2147483648,1000
23093,24093,-89141,-2147483648,1000
23098,23347,-71852,-2147483648,249
23140,24140,50851,953,1000
23141,23152,-69458,-2147483648,11
23144,23385,-67659,732,241
23145,24145,-4713,-2147483648,1000
23146,23167,15820,574,21
23147,23645,60748,-2147483648,498
23149,24149,-42369,-2147483648,1000
23152,23483,84204,445,331
23157,23257,68249,-2147483648,100
23161,23468,86247,765,307
23164,23168,69591,-2147483648,4
23166,24166,-42369,327,1000
23167,23378,-91156,455,211
23168,24168,60035,-2147483648,1000
23175,23988,51921,70,813
23180,24180,-32252,-2147483648,1000
23183,24183,65975,901,1000
23185,23260,47484,-2147483648,75
23189,23191,-23130,-2147483648,2
23191,23283,-88180,809,92
23195,24195,-30222,543,1000
23242,23455,61434,-2147483648,213
23248,24155,-42369,-2147483648,907
23252,23261,12199,-2147483648,9
23257,24257,74407,261,1000
23260,24260,-92396,40,1000
23261,23468,-5891,-2147483648,207
23262,23684,-40800,-2147483648,422
23263,24263,35418,-2147483648,1000
23267,23945,69624,-2147483648,678
23270,23478,-89100,576,208
23272,24272,32139,407,1000
23277,24277,-15049,69,1000
23281,23483,73541,-2147483648,202
23283,23444,-58513,414,161
23288,23353,-92054,-2147483648,65
23292,24292,-45169,-2147483648,1000
23297,24297,-21606,-2147483648,1000
23339,24339,91541,494,1000
23341,24341,66084,-2147483648,1000
23342,23546,-11166,182,204
23345,23578,13646,-2147483648,233
23347,23760,-15049,629,413
23348,24348,60748,-2147483648,1000
23353,23546,-42369,33,193
23354,24354,48205,468,1000
23369,24369,81375,-2147483648,1000
23378,23477,-98185,-2147483648,99
23385,24385,-90980,463,1000
23390,23583,15027,822,193
23391,23494,85743,-2147483648,103
23439,23478,-15049,-2147483648,39
23444,24444,53244,-2147483648,1000
23454,23539,-57039,-2147483648,85
23455,23549,15027,-2147483648,94
23460,23539,56218,-2147483648,79
23462,24084,-44093,-2147483648,622
23468,24468,-51870,-2147483648,1000
23474,24474,-82058,154,1000
23477,24477,-24629,433,1000
23478,24265,78540,-2147483648,787
23480,23545,97706,345,65
23483,23758,75,-2147483648,275
23488,24488,80550,423,1000
23494,24494,53574,-2147483648,1000
23497,24497,15820,678,1000
23539,24539,-21800,-2147483648,1000
23540,23743,-15049,-2147483648,203
23545,24545,-18503,211,1000
23546,23550,-42369,-2147483648,4
23549,23550,-45861,955,1
23550,23651,-42369,-2147483648,101
23553,23867,96165,576,314
23555,24555,-84174,24,1000
23565,24565,15027,-2147483648,1000
23577,24577,15027,-2147483648,1000
23578,24250,-24639,-2147483648,672
23581,24581,-96872,-2147483648,1000
23582,24582,36000,-2147483648,1000
23583,24583,28078,111,1000
23585,24585,-83284,808,1000
23586,24150,48184,-2147483648,564
23589,24589,-57098,682,1000
23639,24639,-62010,-2147483648,1000
23642,24642,15027,-2147483648,1000
23645,24645,68249,-2147483648,1000
23649,23749,71594,129,100
23651,24651,69648,-2147483648,1000
23656,24656,-40800,-2147483648,1000
23658,24590,-42369,-2147483648,932
23661,23752,-15049,717,91
23662,23679,-42369,400,17
23664,23692,-41912,-2147483648,28
23669,24669,95291,-2147483648,1000
23671,23692,-18645,457,21
23673,24590,-43524,-2147483648,917
23675,24675,53244,-2147483648,1000
23679,23774,-15049,-2147483648,95
23684,23753,32708,-2147483648,69
23688,24688,-81265,-2147483648,1000
23690,24690,53244,-2147483648,1000
23691,23896,-44560,-2147483648,205
23692,23975,69179,931,283
23695,23764,35375,-2147483648,69
23697,23759,-42369,401,62
23743,23978,-40090,824,235
23748,23764,53244,594,16
23749,24749,-40800,-2147483648,1000
23751,23853,58053,-2147483648,102
23752,23753,-15049,33,1
23753,24684,-84797,18,931
23754,24754,-97407,864,1000
23756,23855,96539,-2147483648,99
23757,23772,-42369,-2147483648,15
23758,23764,18525,-2147483648,6
23759,24068,31990,652,309
23760,23861,75300,-2147483648,101
23764,24182,14237,147,418
23765,23867,4696,-2147483648,102
23766,24766,-2801,-2147483648,1000
23767,23786,50472,117,19
23772,23777,35075,492,5
23774,23867,32139,20,93
23777,24777,98319,250,1000
23778,24778,-40800,-2147483648,1000
23779,23880,-40800,995,101
23781,24781,-37,-2147483648,1000
23784,24784,-32922,-2147483648,1000
23786,24786,70620,-2147483648,1000
23792,23893,35375,-2147483648,101
23795,24039,-62174,-2147483648,244
23841,24666,-21564,620,825
23842,23942,-53839,559,100
23848,24848,22410,651,1000
23851,24851,31641,-2147483648,1000
23853,23960,48455,690,107
23855,24080,-15049,810,225
23861,24861,-68534,-2147483648,1000
23863,24059,79333,773,196
23865,23970,-23976,988,105
23867,24867,-72325,63,1000
23871,23972,-35917,-2147483648,101
23874,24061,-33180,-2147483648,187
23876,23969,-61366,320,93
23878,24878,82680,855,1000
23880,23988,82680,79,108
23882,24146,7555,-2147483648,264
23884,24884,-97534,-2147483648,1000
23887,24887,15027,797,1000
23892,23978,50311,322,86
23893,23896,-23558,-2147483648,3
23894,24894,-11275,-2147483648,1000
23895,24788,-86099,35,893
23896,23949,60486,-2147483648,53
23897,24155,69591,908,258
23898,24054,13096,515,156
23942,24458,96165,-2147483648,516
23944,23980,-77803,744,36
23945,24660,-40800,-2147483648,715
23946,24946,77504,-2147483648,1000
