836,0,8,79,1
344,8,16,78,4
952,16,24,47,1
102,24,32,7,0
969,32,40,15,4
28,40,48,8,3
284,48,56,19,2
303,56,64,9,1
487,64,72,22,2
156,72,80,19,0
10,80,88,31,-2147483648
412,88,96,11,4
583,96,104,32,4
791,104,112,15,0
227,112,120,13,1
493,120,128,5,2
307,128,136,15,1
470,136,144,13,1
112,144,152,18,1
217,152,160,39,2
46,160,168,125,-2147483648
660,168,176,18,1
437,176,184,12,0
700,184,192,2,1
965,192,200,1,3
683,200,208,7,2
625,208,216,8,-2147483648
975,216,224,6,1
555,224,232,10,-2147483648
25,232,240,2,0
759,240,248,25,0
252,248,256,9,3
834,256,264,125,1
396,264,272,8,3
21,272,280,11,4
872,280,288,17,-2147483648
730,288,296,43,2
919,296,304,3,4
91,304,312,16,2
198,312,320,112,3
367,320,328,17,0
245,328,336,45,0
40,336,344,13,0
451,344,352,27,1
81,352,360,4,1
805,360,368,9,2
560,368,376,1,4
613,376,384,19,0
985,384,392,5,0
711,392,400,21,-2147483648
329,400,408,46,4
89,408,416,19,1
386,416,424,3,0
498,424,432,47,1
36,432,440,17,-2147483648
490,440,448,162,-2147483648
650,448,456,14,4
843,456,464,17,4
978,464,472,9,0
223,472,480,0,-2147483648
81,480,488,16,-2147483648
576,488,496,14,3
95,496,504,4,4
432,504,512,9,1
979,512,520,7,2
144,520,528,1,3
739,528,536,37,2
508,536,544,2,2
934,544,552,1,-2147483648
767,552,560,48,0
942,560,568,3,0
116,568,576,3,3
725,576,584,169,3
632,584,592,46,-2147483648
925,592,600,25,0
303,600,608,40,4
69,608,616,40,-2147483648
300,616,624,6,1
331,624,632,10,1
985,632,640,38,3
359,640,648,8,-2147483648
586,648,656,0,1
122,656,664,7,1
626,664,672,12,3
696,672,680,153,-2147483648
845,680,688,39,2
869,688,696,6,4
235,696,704,10,2
285,704,712,37,-2147483648
190,712,720,16,0
147,720,728,18,-2147483648
266,728,736,72,0
915,736,744,8,-2147483648
429,744,752,7,3
236,752,760,3,2
43,760,768,2,2
98,768,776,47,2
178,776,784,9,0
212,784,792,14,-2147483648
246,792,800,13,0
514,800,808,11,3
492,808,816,38,-2147483648
265,816,824,3,0
972,824,832,45,3
517,832,840,41,1
640,840,848,17,0
